Region,Segment,Sub-segment,Sub-segment 1,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
Rest of Europe,By End User,Bakery and Confectionery Companies,Bakery and Confectionery Companies,12.02,12.34,12.61,12.87,13.15,13.48,13.88,14.32,14.76,15.21,15.66,16.14,16.63
Rest of Europe,By End User,"Others (Dairy Alternative and Plant Based Food Producers, etc.)","Others (Dairy Alternative and Plant Based Food Producers, etc.)",4.32,4.55,4.79,5.06,5.34,5.65,5.99,6.35,6.74,7.14,7.56,8.01,8.47
China,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,11.22,11.78,12.38,13.04,13.76,14.54,15.37,16.23,17.12,18.09,19.13,20.24,21.40
China,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,28.68,30.68,32.86,35.24,37.84,40.70,43.84,47.24,50.91,54.85,59.04,63.52,68.27
China,By Equipment Type,Storage Equipment,Silos,9.47,9.96,10.48,11.05,11.66,12.33,13.05,13.82,14.64,15.50,16.40,17.34,18.32
China,By Equipment Type,Storage Equipment,Storage bins and hoppers,5.16,5.47,5.78,6.10,6.45,6.83,7.26,7.74,8.25,8.78,9.35,9.95,10.60
China,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,24.79,26.36,27.93,29.54,31.28,33.23,35.44,37.89,40.47,43.19,46.08,49.21,52.53
China,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",12.62,13.29,14.00,14.78,15.64,16.57,17.55,18.58,19.65,20.82,22.07,23.41,24.81
China,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,27.67,29.31,31.09,32.96,34.87,36.88,39.02,41.40,44.06,46.92,50.01,53.24,56.61
China,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,18.61,19.87,21.23,22.68,24.18,25.76,27.46,29.36,31.48,33.78,36.28,38.92,41.69
China,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,20.85,22.36,23.89,25.50,27.24,29.19,31.40,33.86,36.48,39.27,42.27,45.53,49.02
China,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,10.02,10.56,11.15,11.76,12.40,13.03,13.70,14.43,15.25,16.16,17.13,18.13,19.17
China,By Equipment Type,Sorting and Grading Equipment,Optical sorters,20.29,22.27,24.46,26.91,29.64,32.69,36.11,39.91,44.11,48.73,53.80,59.36,65.44
China,By Equipment Type,Sorting and Grading Equipment,Size graders,14.07,14.95,15.91,16.92,17.98,19.06,20.20,21.46,22.87,24.43,26.10,27.85,29.69
China,By Equipment Type,Sorting and Grading Equipment,Weight graders,13.35,14.25,15.24,16.29,17.37,18.52,19.75,21.13,22.66,24.33,26.14,28.05,30.07
China,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,8.99,9.49,10.03,10.61,11.20,11.80,12.43,13.12,13.89,14.75,15.66,16.61,17.60
China,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,22.43,24.07,25.86,27.82,29.97,32.33,34.93,37.76,40.83,44.12,47.64,51.41,55.44
China,By Equipment Type,Thermal Processing Equipment,Roasting systems,15.80,17.12,18.56,20.16,21.94,23.91,26.06,28.37,30.87,33.63,36.68,40.02,43.62
China,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,12.19,12.99,13.79,14.62,15.52,16.52,17.66,18.92,20.26,21.67,23.17,24.80,26.53
China,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",22.17,23.63,25.21,26.93,28.81,30.87,33.12,35.55,38.17,40.96,43.92,47.08,50.41
China,By Nut Type,Almond,Almond,3.53,3.80,4.10,4.43,4.80,5.20,5.64,6.13,6.66,7.23,7.84,8.50,9.21
China,By Nut Type,Cashew,Cashew,6.17,6.76,7.42,8.14,8.92,9.76,10.69,11.74,12.93,14.25,15.71,17.31,19.05
China,By Nut Type,Peanut,Peanut,247.21,263.32,280.60,299.16,319.11,340.67,364.18,389.82,417.63,447.65,479.96,514.51,551.13
China,By Nut Type,Pistachio,Pistachio,4.15,4.51,4.90,5.33,5.82,6.36,6.97,7.65,8.39,9.21,10.09,11.03,12.03
China,By Nut Type,Walnut,Walnut,26.27,28.14,30.03,31.99,34.12,36.51,39.23,42.23,45.43,48.83,52.48,56.44,60.68
China,By Nut Type,Hazelnut,Hazelnut,3.51,3.76,4.03,4.33,4.65,5.02,5.42,5.87,6.35,6.88,7.43,8.01,8.62
China,By Nut Type,Other Nuts,Other Nuts,7.53,8.13,8.79,9.52,10.32,11.23,12.24,13.36,14.60,15.93,17.36,18.88,20.50
China,By Automation Level,Manual,Manual,22.84,25.08,27.58,30.35,33.35,36.62,40.22,44.22,48.70,53.69,59.16,65.10,71.59
China,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,275.54,293.34,312.28,332.55,354.39,378.13,404.15,432.57,463.29,496.29,531.71,569.57,609.62
China,By End User,Primary Nut Processors,Primary Nut Processors,145.10,154.19,163.67,173.81,184.84,196.98,210.43,225.06,240.66,257.37,275.35,294.68,315.24
China,By End User,Value Added Snack Manufacturers,Value Added Snack Manufacturers,71.50,76.78,82.53,88.82,95.74,103.34,111.70,120.82,130.69,141.29,152.64,164.83,177.82
China,By End User,Ingredient Manufacturers,Ingredient Manufacturers,43.80,46.91,50.30,53.90,57.64,61.62,65.90,70.68,76.03,81.84,88.16,94.88,101.98
China,By End User,Bakery and Confectionery Companies,Bakery and Confectionery Companies,25.56,27.05,28.69,30.41,32.20,34.01,35.92,38.02,40.37,42.97,45.76,48.66,51.68
China,By End User,"Others (Dairy Alternative and Plant Based Food Producers, etc.)","Others (Dairy Alternative and Plant Based Food Producers, etc.)",12.41,13.49,14.68,15.96,17.32,18.80,20.40,22.21,24.25,26.49,28.96,31.63,34.50
India,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,9.77,10.42,11.13,11.88,12.68,13.51,14.40,15.38,16.44,17.59,18.82,20.11,21.46
India,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,21.58,23.27,25.13,27.18,29.45,31.99,34.82,37.97,41.42,45.15,49.14,53.36,57.85
India,By Equipment Type,Storage Equipment,Silos,6.41,6.81,7.25,7.72,8.24,8.81,9.42,10.09,10.81,11.57,12.37,13.23,14.13
India,By Equipment Type,Storage Equipment,Storage bins and hoppers,5.50,5.88,6.30,6.75,7.25,7.80,8.40,9.05,9.75,10.50,11.30,12.15,13.06
India,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,18.93,20.35,21.79,23.30,24.95,26.79,28.89,31.22,33.71,36.37,39.23,42.35,45.70
India,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",10.92,11.62,12.37,13.20,14.10,15.09,16.16,17.33,18.57,19.90,21.31,22.81,24.39
India,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,22.77,24.34,26.01,27.87,29.92,32.15,34.56,37.12,39.84,42.80,46.05,49.55,53.27
India,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,16.20,17.38,18.67,20.09,21.66,23.40,25.35,27.50,29.85,32.38,35.06,37.87,40.86
India,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,16.87,18.25,19.76,21.43,23.26,25.30,27.54,30.01,32.70,35.61,38.76,42.15,45.81
India,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,7.71,8.16,8.65,9.18,9.76,10.41,11.12,11.90,12.75,13.64,14.57,15.53,16.53
India,By Equipment Type,Sorting and Grading Equipment,Optical sorters,15.66,17.36,19.28,21.43,23.85,26.58,29.67,33.14,37.02,41.33,46.10,51.41,57.27
India,By Equipment Type,Sorting and Grading Equipment,Size graders,10.04,10.76,11.52,12.37,13.30,14.33,15.43,16.61,17.86,19.23,20.74,22.36,24.09
India,By Equipment Type,Sorting and Grading Equipment,Weight graders,9.40,10.16,10.99,11.89,12.85,13.85,14.93,16.12,17.47,18.98,20.62,22.37,24.25
India,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,12.46,13.26,14.11,15.05,16.06,17.18,18.39,19.71,21.11,22.61,24.20,25.88,27.66
India,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,15.86,17.21,18.69,20.32,22.13,24.13,26.36,28.80,31.47,34.38,37.52,40.93,44.61
India,By Equipment Type,Thermal Processing Equipment,Roasting systems,12.94,14.21,15.61,17.14,18.79,20.59,22.57,24.81,27.36,30.18,33.32,36.75,40.47
India,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,11.36,12.25,13.22,14.25,15.34,16.51,17.77,19.19,20.77,22.51,24.40,26.44,28.60
India,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",12.28,13.26,14.27,15.33,16.48,17.79,19.27,20.92,22.69,24.59,26.65,28.90,31.33
India,By Nut Type,Almond,Almond,3.84,4.19,4.58,5.00,5.45,5.94,6.48,7.08,7.77,8.52,9.35,10.26,11.24
India,By Nut Type,Cashew,Cashew,7.71,8.51,9.40,10.40,11.52,12.78,14.20,15.78,17.54,19.49,21.64,24.01,26.62
India,By Nut Type,Peanut,Peanut,197.41,212.02,227.80,244.97,263.75,284.41,307.24,332.30,359.53,389.01,420.81,454.99,491.54
India,By Nut Type,Pistachio,Pistachio,4.18,4.58,5.03,5.52,6.08,6.71,7.42,8.22,9.11,10.09,11.16,12.31,13.56
India,By Nut Type,Walnut,Walnut,7.35,7.90,8.51,9.18,9.92,10.75,11.67,12.69,13.81,15.02,16.30,17.66,19.09
India,By Nut Type,Hazelnut,Hazelnut,3.47,3.76,4.08,4.43,4.83,5.27,5.74,6.26,6.82,7.43,8.11,8.86,9.66
India,By Nut Type,Other Nuts,Other Nuts,12.71,13.95,15.34,16.87,18.52,20.33,22.32,24.53,27.01,29.76,32.78,36.06,39.63
India,By Automation Level,Manual,Manual,29.82,32.90,36.34,40.18,44.49,49.34,54.78,60.87,67.63,75.11,83.36,92.46,102.47
India,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,206.84,222.01,238.40,256.20,275.59,296.86,320.29,346.01,373.96,404.21,436.79,471.67,508.86
India,By End User,Primary Nut Processors,Primary Nut Processors,112.98,121.12,129.98,139.52,149.92,161.42,174.28,188.64,204.41,221.30,239.14,258.10,278.29
India,By End User,Value Added Snack Manufacturers,Value Added Snack Manufacturers,54.81,59.52,64.64,70.38,76.77,83.83,91.56,99.93,108.96,118.96,130.04,142.16,155.30
India,By End User,Ingredient Manufacturers,Ingredient Manufacturers,33.27,35.93,38.81,42.02,45.58,49.50,53.77,58.36,63.29,68.71,74.70,81.22,88.24
India,By End User,Bakery and Confectionery Companies,Bakery and Confectionery Companies,25.76,27.55,29.50,31.56,33.70,35.98,38.42,41.15,44.20,47.51,51.11,54.93,58.95
India,By End User,"Others (Dairy Alternative and Plant Based Food Producers, etc.)","Others (Dairy Alternative and Plant Based Food Producers, etc.)",9.84,10.80,11.81,12.90,14.11,15.48,17.04,18.80,20.73,22.84,25.16,27.73,30.56
Japan,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,3.44,3.57,3.71,3.85,4.00,4.14,4.29,4.46,4.65,4.86,5.07,5.29,5.52
Japan,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,8.49,8.96,9.46,10.00,10.60,11.24,11.94,12.69,13.48,14.33,15.21,16.14,17.11
Japan,By Equipment Type,Storage Equipment,Silos,3.00,3.12,3.23,3.34,3.46,3.59,3.74,3.91,4.08,4.25,4.44,4.63,4.83
Japan,By Equipment Type,Storage Equipment,Storage bins and hoppers,1.83,1.90,1.98,2.07,2.16,2.26,2.38,2.50,2.63,2.77,2.91,3.04,3.18
Japan,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,7.31,7.66,8.00,8.35,8.72,9.13,9.60,10.12,10.66,11.22,11.81,12.43,13.09
Japan,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",3.83,3.99,4.17,4.35,4.54,4.73,4.93,5.15,5.38,5.63,5.89,6.15,6.42
Japan,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,8.48,8.84,9.21,9.63,10.08,10.56,11.08,11.60,12.14,12.73,13.35,14.02,14.70
Japan,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,5.60,5.89,6.22,6.56,6.91,7.26,7.63,8.04,8.49,9.00,9.53,10.09,10.66
Japan,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,6.06,6.41,6.75,7.11,7.49,7.91,8.40,8.93,9.49,10.07,10.69,11.36,12.06
Japan,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,3.97,4.12,4.26,4.43,4.61,4.80,5.00,5.21,5.42,5.64,5.88,6.14,6.39
Japan,By Equipment Type,Sorting and Grading Equipment,Optical sorters,7.53,8.15,8.83,9.59,10.44,11.37,12.39,13.49,14.67,15.98,17.42,19.00,20.70
Japan,By Equipment Type,Sorting and Grading Equipment,Size graders,4.83,5.05,5.26,5.48,5.71,5.97,6.26,6.59,6.92,7.27,7.63,8.02,8.42
Japan,By Equipment Type,Sorting and Grading Equipment,Weight graders,4.14,4.35,4.57,4.78,5.01,5.27,5.56,5.89,6.23,6.58,6.95,7.34,7.76
Japan,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,1.66,1.73,1.80,1.88,1.95,2.02,2.10,2.19,2.29,2.39,2.50,2.62,2.73
Japan,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,8.42,8.92,9.45,10.03,10.67,11.37,12.11,12.89,13.71,14.60,15.57,16.60,17.69
Japan,By Equipment Type,Thermal Processing Equipment,Roasting systems,3.90,4.15,4.42,4.72,5.06,5.42,5.83,6.28,6.76,7.28,7.83,8.39,8.99
Japan,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,2.76,2.90,3.05,3.21,3.37,3.54,3.71,3.91,4.13,4.37,4.62,4.88,5.15
Japan,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",6.96,7.33,7.69,8.06,8.46,8.90,9.41,9.96,10.54,11.15,11.78,12.47,13.18
Japan,By Nut Type,Almond,Almond,1.18,1.26,1.33,1.41,1.51,1.61,1.71,1.83,1.94,2.07,2.21,2.36,2.52
Japan,By Nut Type,Cashew,Cashew,2.21,2.37,2.54,2.73,2.94,3.18,3.44,3.72,4.04,4.37,4.73,5.10,5.50
Japan,By Nut Type,Peanut,Peanut,59.12,61.82,64.66,67.70,70.98,74.51,78.32,82.38,86.67,91.24,96.11,101.22,106.52
Japan,By Nut Type,Pistachio,Pistachio,1.10,1.18,1.27,1.37,1.47,1.58,1.70,1.83,1.97,2.12,2.29,2.46,2.65
Japan,By Nut Type,Walnut,Walnut,4.03,4.25,4.48,4.73,4.98,5.23,5.50,5.80,6.13,6.49,6.88,7.28,7.69
Japan,By Nut Type,Hazelnut,Hazelnut,1.90,2.01,2.12,2.24,2.38,2.52,2.68,2.84,3.01,3.20,3.40,3.61,3.83
Japan,By Nut Type,Other Nuts,Other Nuts,22.65,24.16,25.68,27.24,28.94,30.85,33.01,35.40,37.93,40.61,43.47,46.57,49.87
Japan,By Automation Level,Manual,Manual,4.28,4.63,5.00,5.42,5.89,6.40,6.96,7.56,8.20,8.92,9.70,10.56,11.48
Japan,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,87.91,92.41,97.08,102.01,107.31,113.08,119.40,126.23,133.48,141.18,149.38,158.04,167.10
Japan,By End User,Primary Nut Processors,Primary Nut Processors,45.44,47.66,49.96,52.37,54.91,57.67,60.70,64.03,67.59,71.39,75.43,79.68,84.12
Japan,By End User,Value Added Snack Manufacturers,Value Added Snack Manufacturers,21.99,23.32,24.72,26.29,28.00,29.86,31.85,33.94,36.14,38.53,41.14,43.92,46.85
Japan,By End User,Ingredient Manufacturers,Ingredient Manufacturers,11.98,12.62,13.32,14.06,14.87,15.76,16.71,17.74,18.83,19.98,21.19,22.45,23.77
Japan,By End User,Bakery and Confectionery Companies,Bakery and Confectionery Companies,9.29,9.69,10.07,10.45,10.86,11.31,11.84,12.42,13.02,13.63,14.27,14.95,15.65
Japan,By End User,"Others (Dairy Alternative and Plant Based Food Producers, etc.)","Others (Dairy Alternative and Plant Based Food Producers, etc.)",3.50,3.75,4.00,4.27,4.56,4.88,5.25,5.66,6.10,6.56,7.06,7.60,8.18
South Korea,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,2.21,2.30,2.39,2.49,2.61,2.73,2.86,2.99,3.12,3.26,3.42,3.58,3.75
South Korea,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,6.30,6.66,7.05,7.47,7.93,8.44,9.00,9.62,10.29,10.99,11.72,12.47,13.25
South Korea,By Equipment Type,Storage Equipment,Silos,2.18,2.28,2.39,2.49,2.60,2.71,2.83,2.96,3.10,3.26,3.42,3.59,3.77
South Korea,By Equipment Type,Storage Equipment,Storage bins and hoppers,1.48,1.56,1.64,1.73,1.82,1.91,2.00,2.11,2.22,2.35,2.49,2.63,2.77
South Korea,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,5.51,5.79,6.09,6.42,6.77,7.15,7.56,8.01,8.47,8.97,9.48,10.02,10.57
South Korea,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",3.05,3.17,3.30,3.44,3.59,3.76,3.95,4.15,4.36,4.59,4.81,5.04,5.27
South Korea,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,6.03,6.33,6.66,7.00,7.35,7.70,8.07,8.47,8.92,9.42,9.95,10.49,11.06
South Korea,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,4.06,4.29,4.55,4.82,5.10,5.39,5.69,6.02,6.39,6.80,7.23,7.69,8.16
South Korea,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,4.38,4.66,4.93,5.21,5.51,5.85,6.24,6.66,7.11,7.58,8.09,8.63,9.20
South Korea,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,2.85,2.97,3.09,3.22,3.37,3.53,3.69,3.86,4.03,4.22,4.42,4.63,4.85
South Korea,By Equipment Type,Sorting and Grading Equipment,Optical sorters,5.30,5.77,6.28,6.84,7.46,8.16,8.93,9.78,10.71,11.72,12.82,14.02,15.32
South Korea,By Equipment Type,Sorting and Grading Equipment,Size graders,2.98,3.14,3.31,3.49,3.68,3.87,4.08,4.30,4.54,4.80,5.07,5.35,5.64
South Korea,By Equipment Type,Sorting and Grading Equipment,Weight graders,2.73,2.88,3.05,3.22,3.41,3.62,3.84,4.08,4.34,4.60,4.89,5.18,5.49
South Korea,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,1.91,2.00,2.08,2.16,2.24,2.34,2.45,2.58,2.70,2.83,2.97,3.11,3.26
South Korea,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,6.21,6.62,7.07,7.54,8.03,8.55,9.10,9.72,10.41,11.16,11.97,12.83,13.73
South Korea,By Equipment Type,Thermal Processing Equipment,Roasting systems,3.00,3.22,3.46,3.72,4.02,4.34,4.68,5.05,5.44,5.88,6.35,6.86,7.41
South Korea,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,2.18,2.30,2.42,2.56,2.71,2.87,3.04,3.22,3.41,3.61,3.83,4.07,4.31
South Korea,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",4.01,4.25,4.51,4.79,5.07,5.36,5.67,6.00,6.38,6.80,7.24,7.71,8.19
South Korea,By Nut Type,Almond,Almond,1.14,1.22,1.31,1.40,1.50,1.60,1.71,1.83,1.96,2.11,2.26,2.42,2.59
South Korea,By Nut Type,Cashew,Cashew,1.62,1.76,1.91,2.07,2.25,2.44,2.64,2.87,3.11,3.39,3.69,4.00,4.34
South Korea,By Nut Type,Peanut,Peanut,42.80,44.97,47.28,49.72,52.30,55.03,58.01,61.28,64.85,68.67,72.66,76.80,81.10
South Korea,By Nut Type,Pistachio,Pistachio,0.87,0.93,1.00,1.08,1.17,1.26,1.36,1.47,1.60,1.73,1.87,2.02,2.18
South Korea,By Nut Type,Walnut,Walnut,2.80,2.96,3.13,3.31,3.50,3.69,3.90,4.13,4.39,4.66,4.96,5.27,5.59
South Korea,By Nut Type,Hazelnut,Hazelnut,1.30,1.38,1.47,1.57,1.67,1.77,1.87,1.99,2.12,2.27,2.43,2.59,2.77
South Korea,By Nut Type,Other Nuts,Other Nuts,15.86,16.96,18.14,19.46,20.90,22.48,24.19,26.00,27.92,30.02,32.33,34.81,37.46
South Korea,By Automation Level,Manual,Manual,3.46,3.76,4.08,4.44,4.83,5.27,5.75,6.28,6.86,7.50,8.18,8.92,9.72
South Korea,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,62.93,66.42,70.17,74.18,78.44,83.00,87.93,93.29,99.09,105.35,112.00,118.99,126.30
South Korea,By End User,Primary Nut Processors,Primary Nut Processors,32.39,34.03,35.75,37.59,39.60,41.81,44.25,46.90,49.72,52.71,55.89,59.26,62.77
South Korea,By End User,Value Added Snack Manufacturers,Value Added Snack Manufacturers,15.07,16.10,17.23,18.45,19.72,21.07,22.51,24.09,25.81,27.68,29.69,31.79,34.01
South Korea,By End User,Ingredient Manufacturers,Ingredient Manufacturers,9.20,9.77,10.39,11.05,11.73,12.43,13.17,13.98,14.89,15.90,16.98,18.11,19.29
South Korea,By End User,Bakery and Confectionery Companies,Bakery and Confectionery Companies,6.27,6.55,6.85,7.18,7.53,7.91,8.32,8.76,9.22,9.71,10.21,10.73,11.26
South Korea,By End User,"Others (Dairy Alternative and Plant Based Food Producers, etc.)","Others (Dairy Alternative and Plant Based Food Producers, etc.)",3.47,3.74,4.03,4.35,4.69,5.05,5.43,5.85,6.32,6.85,7.42,8.04,8.69
ASEAN,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,7.07,7.45,7.85,8.29,8.77,9.30,9.88,10.52,11.21,11.93,12.68,13.44,14.23
ASEAN,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,15.59,16.83,18.20,19.67,21.24,22.88,24.66,26.62,28.82,31.28,33.97,36.84,39.90
ASEAN,By Equipment Type,Storage Equipment,Silos,4.86,5.15,5.44,5.73,6.05,6.41,6.81,7.26,7.73,8.22,8.75,9.31,9.91
ASEAN,By Equipment Type,Storage Equipment,Storage bins and hoppers,4.53,4.80,5.10,5.43,5.79,6.19,6.62,7.11,7.63,8.18,8.76,9.36,9.98
ASEAN,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,14.80,15.74,16.77,17.89,19.12,20.48,21.99,23.66,25.46,27.38,29.39,31.48,33.66
ASEAN,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",7.94,8.43,8.97,9.55,10.14,10.75,11.40,12.11,12.90,13.78,14.72,15.71,16.74
ASEAN,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,16.03,17.09,18.25,19.49,20.78,22.10,23.51,25.06,26.80,28.73,30.80,32.99,35.28
ASEAN,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,11.27,12.06,12.92,13.87,14.90,16.03,17.27,18.62,20.08,21.64,23.30,25.08,26.97
ASEAN,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,12.16,13.09,14.10,15.22,16.46,17.83,19.31,20.89,22.59,24.45,26.51,28.73,31.13
ASEAN,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,5.87,6.22,6.61,7.02,7.45,7.90,8.38,8.89,9.46,10.07,10.71,11.38,12.09
ASEAN,By Equipment Type,Sorting and Grading Equipment,Optical sorters,11.78,13.05,14.48,16.08,17.82,19.74,21.87,24.26,26.95,29.97,33.32,36.99,41.03
ASEAN,By Equipment Type,Sorting and Grading Equipment,Size graders,7.37,7.87,8.41,8.98,9.58,10.21,10.88,11.64,12.48,13.39,14.39,15.43,16.54
ASEAN,By Equipment Type,Sorting and Grading Equipment,Weight graders,6.67,7.18,7.73,8.33,8.96,9.64,10.36,11.16,12.03,12.99,14.02,15.11,16.27
ASEAN,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,7.75,8.18,8.64,9.14,9.68,10.29,10.96,11.69,12.48,13.31,14.17,15.05,15.96
ASEAN,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,11.03,11.94,12.95,14.05,15.22,16.44,17.77,19.24,20.90,22.76,24.79,26.97,29.30
ASEAN,By Equipment Type,Thermal Processing Equipment,Roasting systems,8.90,9.73,10.65,11.65,12.73,13.88,15.13,16.53,18.12,19.90,21.87,24.00,26.31
ASEAN,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,7.80,8.34,8.92,9.57,10.28,11.06,11.91,12.80,13.75,14.79,15.93,17.16,18.47
ASEAN,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",9.45,10.17,10.96,11.82,12.73,13.70,14.74,15.89,17.15,18.53,20.01,21.58,23.26
ASEAN,By Nut Type,Almond,Almond,3.86,4.15,4.48,4.84,5.24,5.68,6.18,6.73,7.33,7.98,8.67,9.41,10.19
ASEAN,By Nut Type,Cashew,Cashew,16.45,18.03,19.76,21.72,23.91,26.35,29.05,31.99,35.21,38.79,42.80,47.22,52.06
ASEAN,By Nut Type,Peanut,Peanut,124.35,132.71,141.85,151.67,162.12,173.21,185.23,198.48,213.11,229.11,246.21,264.24,283.27
ASEAN,By Nut Type,Pistachio,Pistachio,1.74,1.90,2.08,2.29,2.50,2.74,3.00,3.29,3.62,3.98,4.37,4.79,5.26
ASEAN,By Nut Type,Walnut,Walnut,6.18,6.62,7.09,7.62,8.20,8.83,9.51,10.24,11.01,11.86,12.79,13.79,14.86
ASEAN,By Nut Type,Hazelnut,Hazelnut,2.36,2.54,2.73,2.95,3.19,3.45,3.73,4.04,4.36,4.72,5.12,5.54,6.00
ASEAN,By Nut Type,Other Nuts,Other Nuts,15.94,17.37,18.95,20.68,22.54,24.56,26.75,29.19,31.88,34.87,38.12,41.61,45.39
ASEAN,By Automation Level,Manual,Manual,19.96,21.97,24.09,26.38,28.92,31.80,35.10,38.83,42.92,47.41,52.35,57.85,63.91
ASEAN,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,150.92,161.35,172.87,185.39,198.78,213.02,228.36,245.13,263.61,283.90,305.72,328.75,353.12
ASEAN,By End User,Primary Nut Processors,Primary Nut Processors,85.11,90.91,97.24,104.10,111.46,119.33,127.88,137.29,147.67,159.10,171.46,184.56,198.47
ASEAN,By End User,Value Added Snack Manufacturers,Value Added Snack Manufacturers,38.10,41.14,44.47,48.13,52.16,56.61,61.53,66.91,72.77,79.11,85.94,93.31,101.21
ASEAN,By End User,Ingredient Manufacturers,Ingredient Manufacturers,22.80,24.56,26.51,28.61,30.83,33.14,35.64,38.40,41.50,44.96,48.72,52.73,57.01
ASEAN,By End User,Bakery and Confectionery Companies,Bakery and Confectionery Companies,17.35,18.48,19.72,21.05,22.43,23.89,25.45,27.15,29.00,31.02,33.16,35.39,37.75
ASEAN,By End User,"Others (Dairy Alternative and Plant Based Food Producers, etc.)","Others (Dairy Alternative and Plant Based Food Producers, etc.)",7.52,8.23,9.02,9.89,10.83,11.85,12.96,14.20,15.58,17.12,18.80,20.61,22.58
